"Site","Lat.South","Long.East","Alt.AHD","Date","PM10.24h.mcrg.m3","CO.24h.ppm","SO2.24h.pphm","NO.24h.pphm","NO2.24h.pphm","OZONE.24h.pphm.1"
"LINDFIELD",-33.78113,151.1509,60,179,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,179,24.7,0,0.1,0.7,0.9,1.9
"LIVERPOOL SWAQS",-33.91889,150.93252,12,179,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,179,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,179,NA,0.3,0,0.2,0.6,2.2
"MAYFIELD",-32.88506,151.72835,5,179,NA,NA,0,0.5,0.9,NA
"MERRIWA",-32.12578,150.4593,406,179,NA,0,0.3,0,0.5,3.2
"MORISSET",-33.10805,151.55254,51,179,NA,NA,NA,NA,NA,NA
"MUSWELLBROOK",-32.27159,150.88593,145,179,NA,NA,0.4,0.6,1.1,NA
"NEWCASTLE",-32.93118,151.75963,5,179,NA,0.3,0,0.1,0.5,2.5
"OAKDALE",-34.05171,150.49819,457,179,NA,NA,NA,0,0.2,3
"ORANGE",-33.27442,149.09439,871,179,NA,NA,NA,NA,NA,NA
"PENRITH",-33.7269,150.7038,27,179,NA,0.2,0,0.3,0.5,1.9
"PORT MACQUARIE",-31.44776,152.87653,73,179,NA,0.1,0,0.1,0.4,2.3
"RANDWICK",-33.93178,151.2428,28,179,21.6,NA,0,0,0.2,2.7
"RICHMOND",-33.61644,150.74735,21,179,NA,NA,0,0,0.4,2.1
"ROUSE HILL",-33.68276,150.90371,73,179,NA,0.2,0,0,0.6,2.5
"ROZELLE",-33.86435,151.16393,22,179,20.5,0.2,0,0,0.6,2.4
"SINGLETON",-32.55748,151.17688,42,179,NA,NA,0.1,0.6,0.7,NA
"ST MARYS",-33.79516,150.7668,29,179,NA,NA,NA,0.1,0.5,1.7
"STOCKTON",-32.90197,151.78427,5,179,NA,NA,NA,0.4,0.8,NA
"TAMWORTH",-31.10991,150.9145,405,179,NA,NA,NA,NA,NA,NA
"VINEYARD",-33.65623,150.84768,35,179,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,179,NA,NA,0.1,0.1,0.5,2.4
"WOLLONGONG",-34.41706,150.88733,15,179,NA,0.2,0.3,0.1,0.9,2.2
"WYONG",-33.27897,151.43241,3,179,NA,0.1,0,0.1,0.2,2.3
"ALBURY",-36.05183,146.9398,182,180,NA,NA,NA,NA,NA,NA
"BARGO",-34.3063,150.5806,365,180,NA,NA,0,0,0.1,2.8
"BATHURST",-33.40192,149.57459,625,180,NA,NA,NA,NA,NA,NA
"BERESFIELD",-32.79679,151.66102,14,180,NA,NA,0,0.3,0.3,2.4
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,180,NA,0.2,NA,2.5,2.1,NA
"BRINGELLY",-33.91765,150.76193,53,180,42.8,NA,0.1,0,0.2,2.8
"CAMDEN",-34.0417,150.69014,73,180,NA,0.2,NA,0,0.3,3.2
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,180,NA,0.3,0.1,0.1,0.6,2.7
"CARRINGTON",-32.90972,151.7633,5,180,NA,NA,0.1,0.1,0.5,NA
"CHULLORA",-33.89157,151.04606,32,180,NA,0.1,0,0.1,0.9,2.4
"COFFS HARBOUR",-30.29831,153.11808,21,180,NA,0.2,NA,0,0.1,3.1
"COOK AND PHILLIP",-33.87247,151.21334,26,180,NA,0.3,0,0.4,1.3,1.8
"EARLWOOD",-33.91618,151.13579,7,180,NA,NA,NA,0,0.8,2.4
"GOULBURN",-34.73451,149.72421,702,180,NA,NA,NA,-0.1,0.2,2.9
"GUNNEDAH",-30.98188,150.26067,272,180,NA,NA,NA,0.3,0.2,3.2
"KATOOMBA",-33.71028,150.29959,1046,180,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,180,NA,NA,NA,0,0.3,2.6
"LIDCOMBE",-33.88141,151.04678,39,180,NA,0.3,0.1,0,0.7,2.5
"LINDFIELD",-33.78113,151.1509,60,180,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,180,38.6,0.1,0.1,0,0.9,2.5
"LIVERPOOL SWAQS",-33.91889,150.93252,12,180,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,180,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,180,NA,0.4,0,0,0.5,2.3
"MAYFIELD",-32.88506,151.72835,5,180,NA,NA,0.2,0.1,0.5,NA
"MERRIWA",-32.12578,150.4593,406,180,NA,0.1,0.1,0,0.3,3
"MORISSET",-33.10805,151.55254,51,180,NA,NA,NA,NA,NA,NA
"MUSWELLBROOK",-32.27159,150.88593,145,180,NA,NA,0,0.2,0.7,NA
"NEWCASTLE",-32.93118,151.75963,5,180,NA,0.3,0.1,0.1,0.3,2.8
"OAKDALE",-34.05171,150.49819,457,180,NA,NA,NA,0,0.1,3
"ORANGE",-33.27442,149.09439,871,180,NA,NA,NA,NA,NA,NA
"PENRITH",-33.7269,150.7038,27,180,NA,0.2,0.1,0,0.3,2.6
"PORT MACQUARIE",-31.44776,152.87653,73,180,NA,0.1,0,0,0.2,2.8
"RANDWICK",-33.93178,151.2428,28,180,35.3,NA,0.1,0,0.4,2.6
"RICHMOND",-33.61644,150.74735,21,180,NA,NA,0.1,0,0,3
"ROUSE HILL",-33.68276,150.90371,73,180,NA,0.2,0,0,0.5,2.5
"ROZELLE",-33.86435,151.16393,22,180,26.9,0.2,0.1,0,0.7,2.4
"SINGLETON",-32.55748,151.17688,42,180,NA,NA,0.2,0.1,0.3,NA
"ST MARYS",-33.79516,150.7668,29,180,NA,NA,NA,0,0.4,2.6
"STOCKTON",-32.90197,151.78427,5,180,NA,NA,0.1,0.1,0.4,NA
"TAMWORTH",-31.10991,150.9145,405,180,NA,NA,NA,NA,NA,NA
"VINEYARD",-33.65623,150.84768,35,180,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,180,NA,NA,0.2,0,0.3,2.9
"WOLLONGONG",-34.41706,150.88733,15,180,NA,0.2,0,0,0.7,2.3
"WYONG",-33.27897,151.43241,3,180,NA,0.1,0.2,0,0.3,2.4
"ALBURY",-36.05183,146.9398,182,181,NA,NA,NA,NA,NA,NA
"BARGO",-34.3063,150.5806,365,181,NA,NA,0,0,0,3.2
"BATHURST",-33.40192,149.57459,625,181,NA,NA,NA,NA,NA,NA
"BERESFIELD",-32.79679,151.66102,14,181,NA,NA,0.2,0,0.4,3
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,181,NA,0.2,NA,1.8,1.7,NA
"BRINGELLY",-33.91765,150.76193,53,181,7.2,NA,0.1,NA,NA,3.2
"CAMDEN",-34.0417,150.69014,73,181,NA,0.1,NA,0,0.2,3.1
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,181,NA,0.2,0,0,0.3,2.6
"CARRINGTON",-32.90972,151.7633,5,181,NA,NA,0.1,0,0.5,NA
"CHULLORA",-33.89157,151.04606,32,181,NA,0,0,0.1,0.3,2.6
"COFFS HARBOUR",-30.29831,153.11808,21,181,NA,0.3,NA,0,0.2,3
"COOK AND PHILLIP",-33.87247,151.21334,26,181,NA,0.2,-0.1,0.2,0.8,2.2
"EARLWOOD",-33.91618,151.13579,7,181,NA,NA,NA,0.1,0.6,2.2
"GOULBURN",-34.73451,149.72421,702,181,NA,NA,NA,-0.1,0,3
"GUNNEDAH",-30.98188,150.26067,272,181,NA,NA,NA,0.4,0.2,2.9
"KATOOMBA",-33.71028,150.29959,1046,181,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,181,NA,NA,NA,0,-0.1,3
"LIDCOMBE",-33.88141,151.04678,39,181,NA,0.2,0,0,0.4,2.8
"LINDFIELD",-33.78113,151.1509,60,181,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,181,10.7,0,0,0,0.5,2.4
"LIVERPOOL SWAQS",-33.91889,150.93252,12,181,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,181,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,181,NA,0.3,0,0,0.2,2.4
"MAYFIELD",-32.88506,151.72835,5,181,NA,NA,0.1,0,0.4,NA
"MERRIWA",-32.12578,150.4593,406,181,NA,0,0,0,0.1,3.3
"MORISSET",-33.10805,151.55254,51,181,NA,NA,NA,NA,NA,NA
"MUSWELLBROOK",-32.27159,150.88593,145,181,NA,NA,0,0,0.3,NA
"NEWCASTLE",-32.93118,151.75963,5,181,NA,0.2,0.2,0,0.2,3.2
"OAKDALE",-34.05171,150.49819,457,181,NA,NA,NA,0,0.1,3.3
"ORANGE",-33.27442,149.09439,871,181,NA,NA,NA,NA,NA,NA
"PENRITH",-33.7269,150.7038,27,181,NA,0.1,0,0,0,3.5
"PORT MACQUARIE",-31.44776,152.87653,73,181,NA,0.2,0.1,0,0.4,2.5
"RANDWICK",-33.93178,151.2428,28,181,13.1,NA,0,0,0.2,2.5
"RICHMOND",-33.61644,150.74735,21,181,NA,NA,0,0,0,3.5
"ROUSE HILL",-33.68276,150.90371,73,181,NA,0.2,0,0,0.1,3.5
"ROZELLE",-33.86435,151.16393,22,181,10.2,0.1,0,0,0.3,2.9
"SINGLETON",-32.55748,151.17688,42,181,NA,NA,0.3,0,0.5,NA
"ST MARYS",-33.79516,150.7668,29,181,NA,NA,NA,0,0,3.5
"STOCKTON",-32.90197,151.78427,5,181,NA,NA,0.1,0.2,1.2,NA
"TAMWORTH",-31.10991,150.9145,405,181,NA,NA,NA,NA,NA,NA
"VINEYARD",-33.65623,150.84768,35,181,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,181,NA,NA,0.2,0,0.3,3.2
"WOLLONGONG",-34.41706,150.88733,15,181,NA,0.2,0,0,0.4,2.8
"WYONG",-33.27897,151.43241,3,181,NA,0.1,0,0,0,2.9
"ALBURY",-36.05183,146.9398,182,182,NA,NA,NA,NA,NA,NA
"BARGO",-34.3063,150.5806,365,182,NA,NA,0,0,0.2,2.3
"BATHURST",-33.40192,149.57459,625,182,NA,NA,NA,NA,NA,NA
"BERESFIELD",-32.79679,151.66102,14,182,NA,NA,0,0.4,0.4,2
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,182,NA,0.3,NA,5.3,2.5,0.7
"BRINGELLY",-33.91765,150.76193,53,182,12.5,NA,0.1,0.1,-0.2,2.5
"CAMDEN",-34.0417,150.69014,73,182,NA,0.1,NA,0,0.2,2.6
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,182,NA,0.2,0,0,0.2,2.4
"CARRINGTON",-32.90972,151.7633,5,182,NA,NA,0,0.1,0.2,NA
"CHULLORA",-33.89157,151.04606,32,182,NA,0,0,0.1,0.3,2.1
"COFFS HARBOUR",-30.29831,153.11808,21,182,NA,0.2,NA,0.1,0.2,2.4
"COOK AND PHILLIP",-33.87247,151.21334,26,182,NA,0.2,-0.1,0.3,0.6,2
"EARLWOOD",-33.91618,151.13579,7,182,NA,NA,NA,0,0.4,2.3
"GOULBURN",-34.73451,149.72421,702,182,NA,NA,NA,0,0.2,2.5
"GUNNEDAH",-30.98188,150.26067,272,182,NA,NA,NA,0.7,0.3,2
"KATOOMBA",-33.71028,150.29959,1046,182,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,182,NA,NA,NA,0,0.1,2.2
"LIDCOMBE",-33.88141,151.04678,39,182,NA,0.2,0,0.1,0.6,2
"LINDFIELD",-33.78113,151.1509,60,182,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,182,17.4,0,0,0.1,0.6,2
"LIVERPOOL SWAQS",-33.91889,150.93252,12,182,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,182,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,182,NA,0.3,0,0,0.3,2.2
"MAYFIELD",-32.88506,151.72835,5,182,NA,NA,0,0.3,0.4,NA
"MERRIWA",-32.12578,150.4593,406,182,NA,0,0.1,0,0.4,2.3
"MORISSET",-33.10805,151.55254,51,182,NA,NA,NA,NA,NA,NA
"MUSWELLBROOK",-32.27159,150.88593,145,182,NA,NA,1.4,0.3,0.6,NA
"NEWCASTLE",-32.93118,151.75963,5,182,NA,0.1,0,0,0,2.6
"OAKDALE",-34.05171,150.49819,457,182,NA,NA,NA,0,0.1,2.7
"ORANGE",-33.27442,149.09439,871,182,NA,NA,NA,NA,NA,NA
"PENRITH",-33.7269,150.7038,27,182,NA,0.1,0,0.2,0.4,2.2
"PORT MACQUARIE",-31.44776,152.87653,73,182,NA,0,0,0.1,0.3,2
"RANDWICK",-33.93178,151.2428,28,182,16.8,NA,0,NA,NA,2.7
"RICHMOND",-33.61644,150.74735,21,182,NA,NA,0,0,0.1,2.5
"ROUSE HILL",-33.68276,150.90371,73,182,NA,0.2,0,0.1,0.4,2.1
"ROZELLE",-33.86435,151.16393,22,182,16.2,0.1,0,0.1,0.3,2.3
"SINGLETON",-32.55748,151.17688,42,182,NA,NA,0.1,0.1,0.2,NA
"ST MARYS",-33.79516,150.7668,29,182,NA,NA,NA,0.1,0.2,2.2
"STOCKTON",-32.90197,151.78427,5,182,NA,NA,0,0,0.2,NA
"TAMWORTH",-31.10991,150.9145,405,182,NA,NA,NA,NA,NA,NA
"VINEYARD",-33.65623,150.84768,35,182,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,182,NA,NA,0,0.1,0.3,2.2
"WOLLONGONG",-34.41706,150.88733,15,182,NA,0.1,0.1,0.1,0.4,2.2
"WYONG",-33.27897,151.43241,3,182,NA,0.1,0,0,0.1,2.3
"ALBURY",-36.05183,146.9398,182,183,NA,NA,NA,NA,NA,NA
"BARGO",-34.3063,150.5806,365,183,NA,NA,0,0,0.3,2.3
"BATHURST",-33.40192,149.57459,625,183,NA,NA,NA,NA,NA,NA
"BERESFIELD",-32.79679,151.66102,14,183,NA,NA,0.2,0.6,0.5,1.6
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,183,NA,0.3,0.1,4.9,2.3,0.9
"BRINGELLY",-33.91765,150.76193,53,183,14.6,NA,0.1,0.1,0.2,2.3
"CAMDEN",-34.0417,150.69014,73,183,NA,0.1,NA,0,0.4,2.5
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,183,NA,0.2,0,0.1,0.8,2
"CARRINGTON",-32.90972,151.7633,5,183,NA,NA,0,0.3,0.6,NA
"CHULLORA",-33.89157,151.04606,32,183,NA,0,0,0.2,0.8,1.8
"COFFS HARBOUR",-30.29831,153.11808,21,183,NA,0.2,NA,0.1,0.3,2.3
"COOK AND PHILLIP",-33.87247,151.21334,26,183,NA,0.2,-0.1,0.3,0.7,2.1
"EARLWOOD",-33.91618,151.13579,7,183,NA,NA,NA,0,0.6,2.3
"GOULBURN",-34.73451,149.72421,702,183,NA,NA,NA,0.2,0.3,2.4
"GUNNEDAH",-30.98188,150.26067,272,183,NA,NA,NA,0.5,0.3,2.2
"KATOOMBA",-33.71028,150.29959,1046,183,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,183,NA,NA,NA,0.2,0.4,1.8
"LIDCOMBE",-33.88141,151.04678,39,183,NA,NA,NA,NA,NA,NA
"LINDFIELD",-33.78113,151.1509,60,183,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,183,NA,0,0,0.2,0.9,1.9
"LIVERPOOL SWAQS",-33.91889,150.93252,12,183,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,183,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,183,NA,0.3,0,0,0.2,2
"MAYFIELD",-32.88506,151.72835,5,183,NA,NA,0,0.7,0.6,NA
"MERRIWA",-32.12578,150.4593,406,183,NA,0,0.3,0.1,0.8,1.8
"MORISSET",-33.10805,151.55254,51,183,NA,NA,NA,NA,NA,NA
"MUSWELLBROOK",-32.27159,150.88593,145,183,NA,NA,NA,0.9,0.9,NA
"NEWCASTLE",-32.93118,151.75963,5,183,NA,0.2,0,0.1,0.1,2
"OAKDALE",-34.05171,150.49819,457,183,NA,NA,NA,0,0.3,2.6
"ORANGE",-33.27442,149.09439,871,183,NA,NA,NA,NA,NA,NA
"PENRITH",-33.7269,150.7038,27,183,NA,0.1,0,0.2,0.3,2.2
"PORT MACQUARIE",-31.44776,152.87653,73,183,NA,0.1,0,0.1,0.3,1.7
"RANDWICK",-33.93178,151.2428,28,183,12.9,NA,0,0,0,2.8
"RICHMOND",-33.61644,150.74735,21,183,NA,NA,0,0,0.2,2.3
"ROUSE HILL",-33.68276,150.90371,73,183,NA,0.2,0,0,0.4,2.2
"ROZELLE",-33.86435,151.16393,22,183,9.7,0.1,0,0.1,0.5,2.3
"SINGLETON",-32.55748,151.17688,42,183,NA,NA,0,0.2,0.2,NA
"ST MARYS",-33.79516,150.7668,29,183,NA,NA,NA,0.1,0.5,1.9
"STOCKTON",-32.90197,151.78427,5,183,NA,NA,0,0.2,0.3,NA
"TAMWORTH",-31.10991,150.9145,405,183,NA,NA,NA,NA,NA,NA
"VINEYARD",-33.65623,150.84768,35,183,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,183,NA,NA,0.1,0.2,0.5,1.6
"WOLLONGONG",-34.41706,150.88733,15,183,NA,0.1,0,0.1,0.6,2
"WYONG",-33.27897,151.43241,3,183,NA,0.1,0.2,0.3,0.5,1.4
"ALBURY",-36.05183,146.9398,182,184,NA,NA,NA,NA,NA,NA
"BARGO",-34.3063,150.5806,365,184,NA,NA,0.2,0.7,0.7,2.2
"BATHURST",-33.40192,149.57459,625,184,NA,NA,NA,NA,NA,NA
"BERESFIELD",-32.79679,151.66102,14,184,NA,NA,0.1,0.7,0.5,1.9
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,184,NA,0.2,0,3.8,1.8,1.1
"BRINGELLY",-33.91765,150.76193,53,184,16.9,NA,0.2,0.2,0.4,2
"CAMDEN",-34.0417,150.69014,73,184,NA,0.1,NA,0.2,0.7,2.1
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,184,NA,0.2,0.2,2.4,1,1.7
"CARRINGTON",-32.90972,151.7633,5,184,NA,NA,0.1,0.1,0.4,NA
"CHULLORA",-33.89157,151.04606,32,184,NA,NA,NA,NA,NA,1.1
"COFFS HARBOUR",-30.29831,153.11808,21,184,NA,0.2,NA,0.1,0.2,2.1
"COOK AND PHILLIP",-33.87247,151.21334,26,184,NA,0.2,0,0.5,0.7,2.1
"EARLWOOD",-33.91618,151.13579,7,184,NA,NA,NA,0.9,0.7,1.7
"GOULBURN",-34.73451,149.72421,702,184,NA,NA,NA,NA,NA,NA
"GUNNEDAH",-30.98188,150.26067,272,184,NA,NA,NA,0.7,0.3,2.4
"KATOOMBA",-33.71028,150.29959,1046,184,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,184,NA,NA,NA,0.2,0.5,1.7
"LIDCOMBE",-33.88141,151.04678,39,184,NA,0.2,0.1,0.7,0.7,1.9
"LINDFIELD",-33.78113,151.1509,60,184,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,184,NA,0,0.2,2.5,1.1,1.7
"LIVERPOOL SWAQS",-33.91889,150.93252,12,184,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,184,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,184,NA,0.3,0,0.3,0.2,1.9
"MAYFIELD",-32.88506,151.72835,5,184,NA,NA,0,0.1,0.3,NA
"MERRIWA",-32.12578,150.4593,406,184,NA,0,0.2,0.2,0.6,2.1
"MORISSET",-33.10805,151.55254,51,184,NA,NA,NA,NA,NA,NA
"MUSWELLBROOK",-32.27159,150.88593,145,184,NA,NA,0.4,0.6,0.8,NA
"NEWCASTLE",-32.93118,151.75963,5,184,NA,0.2,0,0.1,0,2.5
"OAKDALE",-34.05171,150.49819,457,184,NA,NA,NA,0,0.3,2.7
"ORANGE",-33.27442,149.09439,871,184,NA,NA,NA,NA,NA,NA
"PENRITH",-33.7269,150.7038,27,184,NA,0.3,0.1,0.6,0.4,NA
"PORT MACQUARIE",-31.44776,152.87653,73,184,NA,0,0,0.2,0.3,1.6
"RANDWICK",-33.93178,151.2428,28,184,12.4,NA,0,0.1,0.1,2.3
"RICHMOND",-33.61644,150.74735,21,184,NA,NA,NA,NA,NA,NA
"ROUSE HILL",-33.68276,150.90371,73,184,NA,0.2,0.2,0.2,0.6,2.1
"ROZELLE",-33.86435,151.16393,22,184,13.1,0.1,0,0.3,0.4,2.1
"SINGLETON",-32.55748,151.17688,42,184,NA,NA,NA,NA,NA,NA
"ST MARYS",-33.79516,150.7668,29,184,NA,NA,NA,0.2,0.4,1.9
"STOCKTON",-32.90197,151.78427,5,184,NA,NA,0,0,0.1,NA
"TAMWORTH",-31.10991,150.9145,405,184,NA,NA,NA,NA,NA,NA
"VINEYARD",-33.65623,150.84768,35,184,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,184,NA,NA,0.1,0.1,0.4,2.1
"WOLLONGONG",-34.41706,150.88733,15,184,NA,0.1,0.1,0,0.5,2.1
"WYONG",-33.27897,151.43241,3,184,NA,0.1,0.2,0.8,0.4,1.4
"ALBURY",-36.05183,146.9398,182,185,NA,NA,NA,NA,NA,NA
"BARGO",-34.3063,150.5806,365,185,NA,NA,0,0.4,0.5,2
"BATHURST",-33.40192,149.57459,625,185,NA,NA,NA,NA,NA,NA
"BERESFIELD",-32.79679,151.66102,14,185,NA,NA,0.2,1,0.8,1.9
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,185,NA,0.3,0.1,5.7,2.4,1
"BRINGELLY",-33.91765,150.76193,53,185,20.7,NA,0.2,0.2,0.6,1.8
"CAMDEN",-34.0417,150.69014,73,185,NA,0.1,NA,0.2,0.7,2.3
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,185,NA,0.3,0.1,0.4,0.8,1.9
"CARRINGTON",-32.90972,151.7633,5,185,NA,NA,0.2,1.1,0.7,NA
"CHULLORA",-33.89157,151.04606,32,185,NA,NA,NA,NA,NA,NA
"COFFS HARBOUR",-30.29831,153.11808,21,185,NA,0.2,NA,0.1,0.3,2.2
"COOK AND PHILLIP",-33.87247,151.21334,26,185,NA,0.2,0,0.4,0.8,1.9
"EARLWOOD",-33.91618,151.13579,7,185,NA,NA,NA,0.4,0.7,1.7
"GOULBURN",-34.73451,149.72421,702,185,NA,NA,NA,NA,NA,NA
"GUNNEDAH",-30.98188,150.26067,272,185,NA,NA,NA,0.3,0.2,3.1
"KATOOMBA",-33.71028,150.29959,1046,185,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,185,NA,NA,NA,0.3,0.4,1.7
"LIDCOMBE",-33.88141,151.04678,39,185,NA,0.2,0.1,1.6,1,1.6
"LINDFIELD",-33.78113,151.1509,60,185,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,185,18.7,0,0.1,0.7,1.2,1.6
"LIVERPOOL SWAQS",-33.91889,150.93252,12,185,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,185,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,185,NA,0.3,0.2,0.5,0.5,1.7
"MAYFIELD",-32.88506,151.72835,5,185,NA,NA,0.4,1.1,0.9,NA
"MERRIWA",-32.12578,150.4593,406,185,NA,0,0,0,0.2,3
"MORISSET",-33.10805,151.55254,51,185,NA,NA,NA,NA,NA,NA
"MUSWELLBROOK",-32.27159,150.88593,145,185,NA,NA,0,0.4,0.8,NA
"NEWCASTLE",-32.93118,151.75963,5,185,NA,0.2,0.2,0.6,0.5,1.8
"OAKDALE",-34.05171,150.49819,457,185,NA,NA,NA,0,0.4,2.5
"ORANGE",-33.27442,149.09439,871,185,NA,NA,NA,NA,NA,NA
"PENRITH",-33.7269,150.7038,27,185,NA,0.2,0.3,0.6,0.9,1.5
"PORT MACQUARIE",-31.44776,152.87653,73,185,NA,0.1,0,0.1,0.3,1.7
"RANDWICK",-33.93178,151.2428,28,185,15.1,NA,0.1,0,0,2.4
"RICHMOND",-33.61644,150.74735,21,185,NA,NA,0.2,0.2,0.8,1.7
"ROUSE HILL",-33.68276,150.90371,73,185,NA,NA,NA,NA,NA,NA
"ROZELLE",-33.86435,151.16393,22,185,16.7,0.1,0.1,0.4,0.6,2.1
"SINGLETON",-32.55748,151.17688,42,185,NA,NA,NA,NA,NA,NA
"ST MARYS",-33.79516,150.7668,29,185,NA,NA,NA,0.4,0.9,1.4
"STOCKTON",-32.90197,151.78427,5,185,NA,NA,0,0.6,0.5,NA
"TAMWORTH",-31.10991,150.9145,405,185,NA,NA,NA,NA,NA,NA
"VINEYARD",-33.65623,150.84768,35,185,NA,NA,NA,NA,NA,NA
"WALLSEND",-32.89439,151.67021,8,185,NA,NA,0.2,0.3,0.6,2
"WOLLONGONG",-34.41706,150.88733,15,185,NA,0.2,0,0.2,0.8,1.8
"WYONG",-33.27897,151.43241,3,185,NA,0.1,0.2,0.3,0.4,1.6
"ALBURY",-36.05183,146.9398,182,186,NA,NA,NA,NA,NA,NA
"BARGO",-34.3063,150.5806,365,186,NA,NA,0.1,0,0.3,3
"BATHURST",-33.40192,149.57459,625,186,NA,NA,NA,NA,NA,NA
"BERESFIELD",-32.79679,151.66102,14,186,NA,NA,0.1,0.7,0.4,2
"BRADFIELD HIGHWAY",-33.84343,151.21142,36,186,NA,0.2,0,3.8,1.9,1.3
"BRINGELLY",-33.91765,150.76193,53,186,23.3,NA,0.1,0.2,0.3,2.3
"CAMDEN",-34.0417,150.69014,73,186,NA,0.2,NA,0.1,0.5,2.6
"CAMPBELLTOWN WEST",-34.06667,150.79554,112,186,NA,0.2,0.2,0.5,1.1,2.1
"CARRINGTON",-32.90972,151.7633,5,186,NA,NA,0,0.3,0.5,NA
"CHULLORA",-33.89157,151.04606,32,186,NA,NA,0.4,1.6,1.2,1.6
"COFFS HARBOUR",-30.29831,153.11808,21,186,NA,0.2,NA,0.1,0.2,2.5
"COOK AND PHILLIP",-33.87247,151.21334,26,186,NA,0.2,0,0.4,0.7,2.1
"EARLWOOD",-33.91618,151.13579,7,186,NA,NA,NA,0.3,0.8,2.2
"GOULBURN",-34.73451,149.72421,702,186,NA,NA,NA,0.3,0.4,2.6
"GUNNEDAH",-30.98188,150.26067,272,186,NA,NA,NA,0,0,3.4
"KATOOMBA",-33.71028,150.29959,1046,186,NA,NA,NA,NA,NA,NA
"KEMBLA GRANGE",-34.47442,150.81916,5,186,NA,NA,NA,0.1,0.4,1.9
"LIDCOMBE",-33.88141,151.04678,39,186,NA,0.2,0.3,0.8,1,2
"LINDFIELD",-33.78113,151.1509,60,186,NA,NA,NA,NA,NA,NA
"LIVERPOOL",-33.9313,150.9073,22,186,20.3,0.1,0.2,1.4,1.2,2
"LIVERPOOL SWAQS",-33.91889,150.93252,12,186,NA,NA,NA,NA,NA,NA
"MACARTHUR",-34.07087,150.78218,104,186,NA,NA,NA,NA,NA,NA
"MACQUARIE PARK",-33.76528,151.11777,49,186,NA,0.3,0.4,0.3,0.4,2.4
"MAYFIELD",-32.88506,151.72835,5,186,NA,NA,0.1,0.6,0.6,NA
"MERRIWA",-32.12578,150.4593,406,186,NA,0,0,0,0.2,3.4
